,Date,High,Low,Open,Close,Volume,Adj Close,ma7,ma21,ema,26ema,12ema,MACD,momentum,20sd,upper_band,lower_band,RSI,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,ATR,NATR,TRANGE,DEMA,HT_TRENDLINE,KAMA,MIDPOINT,MIDPRICE,SAR,SMA10,T3,TRIMA,WMA,ADX14,ADX20,ADXR,APO,AROONOSC,BOP,CCI3,CCI5,CCI10,CCI14,CMO,DX,MINUS_DI,MINUS_DM,MOM3,MOM5,MOM10,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI5,RSI10,RSI14,TRIX,ULTOSC,WILLR,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH ,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,MKTCP,MWTRV,AVBLS,TOUTV,TRFUS,CPTRA,TRVOU,MWNTD,MKPRU,HRATE,DIFF,MIREV,daily_return
98,2015/11/13,0.899999976,0.83950001,0.879999995,0.899999976,1625,0.899999976,0.908285711,0.899561902,0.885576661,0.85108571,0.89568852,0.04460281,-0.100000024,0.132612883,1.164787668,0.634336136,52.15371311,22.16515073,254.9408521,0,0.141403946,15.71154998,0.060499966,0.886232585,0.853730523,0.822415349,0.904999971,0.935000002,0.150000006,0.902329999,0.920182983,0.837395415,0.873615051,22.80430605,22.7596335,30.07864233,0.098564741,-85.71428571,0.330578382,99.84826588,-12.54903031,-36.97344288,-62.61304229,4.307426225,3.058339388,20.3874249,0.403384719,0,-0.100000024,-0.159999967,21.6737999,0.42883688,11.96134962,-15.09433729,-0.150943373,0.849056627,84.90566271,50.28912299,51.66747138,52.15371311,-0.426334395,51.2297499,-58.53659246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918001050,238831.7035,0.547871479,2970257.42,8471.393563,7.901944637,56103254.63,68885,331.6,477906.8399,65848255180,1218630,-0.022222202
99,2015/11/14,0.910000026,0.873600006,0.899999976,0.879999995,469,0.879999995,0.901142853,0.914985711,0.881858884,0.853228483,0.893274901,0.040046418,-0.120000005,0.113335822,1.141657355,0.688314066,51.23771832,21.52988887,268.4469969,0,0.133903666,15.21632573,0.03640002,0.888028261,0.876928744,0.823602641,0.904999971,0.905000031,0.150000006,0.910429996,0.912600701,0.855477498,0.879770534,21.48233975,21.72723764,29.05838143,0.074966023,-78.57142857,-0.549449722,64.87046106,32.55422297,-24.39287809,-43.86232585,2.475436641,4.296777861,19.99135532,0.374571524,0.129999995,-0.118000031,0.08099997,21.78645503,0.408205724,8.938974598,10.13766808,0.101376681,1.101376681,110.1376681,47.5309414,50.39999104,51.23771832,-0.378604266,52.03416096,-57.14286687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,4928286660,264906.3463,0.493198629,2861605.149,8716.190031,8.88967437,35918626.09,70769,332.2,546646.8648,65848255180,1395572.2,0.044659119
100,2015/11/15,0.91930002,0.874599993,0.879999995,0.91930002,770,0.91930002,0.889614284,0.929238092,0.906819641,0.858124732,0.897278766,0.039154034,-0.08069998,0.100480908,1.130199908,0.728276276,52.98511332,21.09454308,300.6881189,0,0.127531977,13.87272647,0.044700027,0.894473685,0.903317923,0.826107271,0.904999971,0.905000031,0.150000006,0.914719999,0.907426181,0.871358331,0.887773331,20.34115834,20.78678233,28.31945391,0.044806413,-14.28571429,0.879194658,100,84.51718133,0.486411661,-16.16533101,5.970226631,5.505800093,19.49060048,0.347816416,0.039300025,0.019300044,0.042900026,21.76187956,0.388348166,5.227816976,4.895028086,0.048950281,1.048950281,104.8950281,53.76022063,52.92153778,52.98511332,-0.332613069,49.46444618,-45.91428921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,4925097290,242945.3322,0.531593092,3242922.675,8308.530912,8.134543299,23982824.1,67362,331.9,497546.847,65848255180,1269517.5,0.006200361
101,2015/11/16,0.925000012,0.661199987,0.91930002,0.925000012,2699,0.925000012,0.879185711,0.939666666,0.918939888,0.863080388,0.901543573,0.038463185,-0.074999988,0.097178509,1.134023684,0.745309647,53.24680174,20.86521167,-29.10597219,0,0.137265409,14.8395035,0.263800025,0.900929363,0.922807638,0.828751806,0.904999971,0.870600015,0.150000006,0.908230001,0.904957497,0.885540831,0.895295913,20.28786033,20.4555506,27.59431002,0.035883334,-50,0.021607247,-100,-91.95084276,-87.45352584,-106.5444879,6.493603483,19.59498608,27.92344678,0.536372392,0.025000036,0.175000012,-0.064899981,18.77323791,0.360609011,4.093934268,-6.556215929,-0.065562159,0.934437841,93.44378407,54.73452151,53.30410075,53.24680174,-0.288333826,59.94367981,-37.01050866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,4784255549,227549.3868,0.508644297,2128062.231,7281.41888,8.489658258,34851429.84,58911,322.33,474633.5053,65848255180,1175537.51,0.081081067
102,2015/11/17,1,0.922399998,0.925000012,1,9189,1,0.893471428,0.947761905,0.972979963,0.873226243,0.916690716,0.043464473,0,0.097446771,1.142655446,0.752868363,56.66472492,20.86582658,8.720880476,0,0.133003594,13.30035944,0.077600002,0.916044354,0.936719652,0.834527937,0.875,0.870600015,0.150000006,0.91523,0.907450664,0.897828331,0.906792687,19.53269759,19.810693,26.40440207,0.031144874,-50,0.966494663,100,151.5281745,93.95400712,118.9082768,13.32944984,9.715581982,26.75925881,0.498060078,0.120000005,0.120000005,0.069999993,22.02006374,0.409851213,3.493385339,7.526880893,0.075268809,1.075268809,107.5268809,66.38427569,58.2626024,56.66472492,-0.243536733,65.56762551,-19.10220445,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889455205,234917.3182,0.479200733,2538621.219,8519.282519,9.654310927,28628567.52,65883,329.32,576106.8755,65848255180,1457241,-0.002699971
103,2015/11/18,1,0.949999988,1,0.997300029,3299,0.997300029,0.928800004,0.948109525,0.98919334,0.882419965,0.929092149,0.046672184,-0.002699971,0.08942466,1.126958845,0.769260204,56.5045785,20.9902658,38.09064046,1,0.127074767,12.74187941,0.050000012,0.929284243,0.944429524,0.840057927,0.875,0.870600015,0.150000006,0.914960003,0.914095387,0.907842915,0.917050754,18.83147504,19.19807828,25.29948755,0.015130772,-50,-0.053999411,54.40812334,88.99314924,99.07139078,109.391861,13.009157,9.715581982,26.00688196,0.462484359,0.078000009,0.097300053,-0.002699971,21.40093649,0.380576126,1.66607411,-0.26999712,-0.002699971,0.997300029,99.73000288,65.62426094,58.01618221,56.5045785,-0.198865478,80.23669302,-19.74689662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,4989243843,242408.3441,0.549028975,1856400.162,8939.391335,8.599678049,32793891.71,73416,335.95,527006.8577,65848255180,1360933.45,-0.057455158
104,2015/11/19,1,0.920000017,0.997300029,0.939999998,1221,0.939999998,0.937371433,0.939538096,0.956397778,0.886686473,0.93077028,0.044083807,-0.060000002,0.076000219,1.091538534,0.787537657,53.07623028,20.98384301,54.15940835,1,0.123712283,13.16088115,0.079999983,0.933998922,0.943767143,0.843482166,0.875,0.870600015,0.150000006,0.90916,0.921206924,0.916111665,0.922542582,18.41835221,18.73163215,24.35536464,0.001198721,-50,-0.716250539,-100,32.27522237,71.81568661,57.00581967,6.152460559,13.04775534,26.53795738,0.459449733,0.014999986,0.060000002,-0.058000028,20.41203698,0.353392117,0.12988145,-5.811625916,-0.058116259,0.941883741,94.18837408,50.33645485,52.75478061,53.07623028,-0.156613158,76.01369896,-33.42885067,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4968286239,291114.7191,0.662569764,2009885.641,9584.311253,6.999204446,25422981.21,70194,334.46,458266.8327,65848255180,1179974.88,-0.021276576
105,2015/11/20,0.939999998,0.910000026,0.939999998,0.920000017,154,0.920000017,0.940228581,0.929061907,0.932132604,0.88915485,0.929113316,0.039958466,-0.079999983,0.074644567,1.07835104,0.779772773,51.89273307,20.78805857,62.93105202,0,0.117018546,12.71940694,0.029999971,0.935652461,0.937884287,0.846103838,0.875,0.870600015,0.150000006,0.911160004,0.926568345,0.923066249,0.925668819,18.11594915,18.3276909,23.51928459,-0.017006406,-50,-0.666666667,-100,-16.59651433,33.26431303,14.1360684,3.785466136,14.18470934,26.66244289,0.436631885,-0.079999983,0.000699997,0.020000041,20.0381058,0.328149823,-1.819892605,2.222226785,0.022222268,1.022222268,102.2222268,45.69228249,50.96238344,51.89273307,-0.117470698,72.16401439,-38.20439466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,4888331350,227930.2103,0.589680107,2024646.994,8393.549187,7.503348193,28290931.15,68256,329,458266.8327,65848255180,1159725,0.043478219
106,2015/11/21,0.959999979,0.920000017,0.920000017,0.959999979,378,0.959999979,0.95165715,0.933461905,0.950710854,0.89440403,0.93386511,0.039461081,-0.040000021,0.07371621,1.080894325,0.786029484,54.09728446,20.49137118,76.4123418,0,0.111517219,11.61637719,0.039999962,0.942029165,0.934821905,0.848823927,0.875,0.870600015,0.150000006,0.932160002,0.931259423,0.927994582,0.930300431,17.61174033,17.84449537,22.87621476,-0.029942308,-50,1,31.24995111,-34.79803147,52.13953412,42.09572971,8.194568914,11.05702575,25.97907827,0.405443893,-0.03730005,0.034999967,0.209999979,20.80603613,0.324710531,-3.171040723,27.99999714,0.279999971,1.279999971,127.9999971,55.87093786,54.40491511,54.09728446,-0.080061621,75.72794848,-28.65330667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,4765094518,209475.0942,0.520788742,2253779.267,8236.080689,8.267237378,35862566.28,68842,320.62,520460.1886,65848255180,1282480,0.010416719
107,2015/11/22,0.970000029,0.882700026,0.959999979,0.970000029,236,0.970000029,0.958900009,0.932509524,0.963570304,0.900005109,0.939424329,0.03941922,-0.029999971,0.073094546,1.078698616,0.786320433,54.65671962,20.13167564,100.1043079,1,0.109787417,11.31829012,0.087300003,0.948933116,0.931702763,0.852323659,0.875,0.870600015,0.150000006,0.941160005,0.935970513,0.931502499,0.934822368,17.47483297,17.5411226,22.69884269,-0.029493588,-50,0.114548107,28.85098544,-37.88551529,32.64295438,37.63542562,9.313439238,15.6950373,26.93062039,0.413783606,0.030000031,-0.029999971,0.090000033,19.62387498,0.301516921,-3.105807844,10.22727658,0.102272766,1.102272766,110.2272766,58.31260378,55.27704106,54.65671962,-0.044202053,76.28557107,-26.26552044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4839962157,184089.3751,0.482332157,1611089.44,8206.744289,9.171310402,14198539.91,70200,325.56,582653.5445,65848255180,1456881,-0.051546403
